TAVG,FF_AVG,RH_AVG,SS,DDD_X,DDD_CAR,TAVG^2,TAVG FF_AVG,TAVG RH_AVG,TAVG SS,TAVG DDD_X,TAVG DDD_CAR,FF_AVG^2,FF_AVG RH_AVG,FF_AVG SS,FF_AVG DDD_X,FF_AVG DDD_CAR,RH_AVG^2,RH_AVG SS,RH_AVG DDD_X,RH_AVG DDD_CAR,SS^2,SS DDD_X,SS DDD_CAR,DDD_X^2,DDD_X DDD_CAR,DDD_CAR^2,RR
24.1,2.0,74.0,7.5,130.0,270.0,580.8100000000001,48.2,1783.4,180.75,3133.0,6507.0,4.0,148.0,15.0,260.0,540.0,5476.0,555.0,9620.0,19980.0,56.25,975.0,2025.0,16900.0,35100.0,72900.0,0.0
24.3,2.0,74.0,8.0,180.0,180.0,590.49,48.6,1798.2,194.4,4374.0,4374.0,4.0,148.0,16.0,360.0,360.0,5476.0,592.0,13320.0,13320.0,64.0,1440.0,1440.0,32400.0,32400.0,32400.0,0.0
24.6,2.0,77.0,8.0,280.0,270.0,605.1600000000001,49.2,1894.2,196.8,6888.0,6642.0,4.0,154.0,16.0,560.0,540.0,5929.0,616.0,21560.0,20790.0,64.0,2240.0,2160.0,78400.0,75600.0,72900.0,0.0
25.7,2.0,80.0,8.0,260.0,270.0,660.49,51.4,2056.0,205.6,6682.0,6939.0,4.0,160.0,16.0,520.0,540.0,6400.0,640.0,20800.0,21600.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
25.6,2.0,79.0,8.0,210.0,270.0,655.3600000000001,51.2,2022.4,204.8,5376.0,6912.0,4.0,158.0,16.0,420.0,540.0,6241.0,632.0,16590.0,21330.0,64.0,1680.0,2160.0,44100.0,56700.0,72900.0,0.0
26.1,2.0,72.0,5.9,220.0,180.0,681.21,52.2,1879.2,153.99,5742.0,4698.0,4.0,144.0,11.8,440.0,360.0,5184.0,424.8,15840.0,12960.0,34.81,1298.0,1062.0,48400.0,39600.0,32400.0,0.0
24.3,2.0,76.0,8.0,300.0,270.0,590.49,48.6,1846.8,194.4,7290.0,6561.0,4.0,152.0,16.0,600.0,540.0,5776.0,608.0,22800.0,20520.0,64.0,2400.0,2160.0,90000.0,81000.0,72900.0,0.0
24.6,3.0,75.0,8.0,260.0,270.0,605.1600000000001,73.80000000000001,1845.0,196.8,6396.0,6642.0,9.0,225.0,24.0,780.0,810.0,5625.0,600.0,19500.0,20250.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
24.5,2.0,81.0,8.0,270.0,225.0,600.25,49.0,1984.5,196.0,6615.0,5512.5,4.0,162.0,16.0,540.0,450.0,6561.0,648.0,21870.0,18225.0,64.0,2160.0,1800.0,72900.0,60750.0,50625.0,0.0
25.4,3.0,80.0,8.0,270.0,270.0,645.16,76.19999999999999,2032.0,203.2,6858.0,6858.0,9.0,240.0,24.0,810.0,810.0,6400.0,640.0,21600.0,21600.0,64.0,2160.0,2160.0,72900.0,72900.0,72900.0,0.0
24.9,3.0,81.0,7.2,260.0,225.0,620.0099999999999,74.69999999999999,2016.8999999999999,179.28,6474.0,5602.5,9.0,243.0,21.6,780.0,675.0,6561.0,583.2,21060.0,18225.0,51.84,1872.0,1620.0,67600.0,58500.0,50625.0,0.0
25.0,2.0,76.0,7.9,230.0,270.0,625.0,50.0,1900.0,197.5,5750.0,6750.0,4.0,152.0,15.8,460.0,540.0,5776.0,600.4,17480.0,20520.0,62.410000000000004,1817.0,2133.0,52900.0,62100.0,72900.0,0.0
25.6,2.0,78.0,7.2,280.0,270.0,655.3600000000001,51.2,1996.8000000000002,184.32000000000002,7168.0,6912.0,4.0,156.0,14.4,560.0,540.0,6084.0,561.6,21840.0,21060.0,51.84,2016.0,1944.0,78400.0,75600.0,72900.0,0.0
26.2,2.0,75.0,8.0,230.0,225.0,686.4399999999999,52.4,1965.0,209.6,6026.0,5895.0,4.0,150.0,16.0,460.0,450.0,5625.0,600.0,17250.0,16875.0,64.0,1840.0,1800.0,52900.0,51750.0,50625.0,0.0
25.7,2.0,79.0,8.0,210.0,270.0,660.49,51.4,2030.3,205.6,5397.0,6939.0,4.0,158.0,16.0,420.0,540.0,6241.0,632.0,16590.0,21330.0,64.0,1680.0,2160.0,44100.0,56700.0,72900.0,0.0
25.6,1.0,81.0,5.1,250.0,270.0,655.3600000000001,25.6,2073.6,130.56,6400.0,6912.0,1.0,81.0,5.1,250.0,270.0,6561.0,413.09999999999997,20250.0,21870.0,26.009999999999998,1275.0,1377.0,62500.0,67500.0,72900.0,0.0
25.7,2.0,81.0,3.1,260.0,270.0,660.49,51.4,2081.7,79.67,6682.0,6939.0,4.0,162.0,6.2,520.0,540.0,6561.0,251.1,21060.0,21870.0,9.610000000000001,806.0,837.0,67600.0,70200.0,72900.0,0.0
25.6,2.0,83.0,7.1,290.0,270.0,655.3600000000001,51.2,2124.8,181.76,7424.0,6912.0,4.0,166.0,14.2,580.0,540.0,6889.0,589.3,24070.0,22410.0,50.41,2059.0,1917.0,84100.0,78300.0,72900.0,0.0
26.5,2.0,83.0,5.8,290.0,180.0,702.25,53.0,2199.5,153.7,7685.0,4770.0,4.0,166.0,11.6,580.0,360.0,6889.0,481.4,24070.0,14940.0,33.64,1682.0,1044.0,84100.0,52200.0,32400.0,10.0
26.8,3.0,83.0,3.7,250.0,270.0,718.24,80.4,2224.4,99.16000000000001,6700.0,7236.0,9.0,249.0,11.100000000000001,750.0,810.0,6889.0,307.1,20750.0,22410.0,13.690000000000001,925.0,999.0,62500.0,67500.0,72900.0,0.0
26.2,2.0,83.0,6.1,300.0,315.0,686.4399999999999,52.4,2174.6,159.82,7860.0,8253.0,4.0,166.0,12.2,600.0,630.0,6889.0,506.29999999999995,24900.0,26145.0,37.209999999999994,1830.0,1921.5,90000.0,94500.0,99225.0,0.0
26.7,2.0,77.0,7.3,220.0,180.0,712.89,53.4,2055.9,194.91,5874.0,4806.0,4.0,154.0,14.6,440.0,360.0,5929.0,562.1,16940.0,13860.0,53.29,1606.0,1314.0,48400.0,39600.0,32400.0,0.0
26.1,2.0,75.0,8.0,280.0,270.0,681.21,52.2,1957.5,208.8,7308.0,7047.0,4.0,150.0,16.0,560.0,540.0,5625.0,600.0,21000.0,20250.0,64.0,2240.0,2160.0,78400.0,75600.0,72900.0,0.0
25.8,2.0,75.0,8.0,260.0,270.0,665.64,51.6,1935.0,206.4,6708.0,6966.0,4.0,150.0,16.0,520.0,540.0,5625.0,600.0,19500.0,20250.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
25.0,3.0,80.0,7.8,230.0,270.0,625.0,75.0,2000.0,195.0,5750.0,6750.0,9.0,240.0,23.4,690.0,810.0,6400.0,624.0,18400.0,21600.0,60.839999999999996,1794.0,2106.0,52900.0,62100.0,72900.0,0.0
26.2,2.0,81.0,4.2,100.0,180.0,686.4399999999999,52.4,2122.2,110.04,2620.0,4716.0,4.0,162.0,8.4,200.0,360.0,6561.0,340.2,8100.0,14580.0,17.64,420.0,756.0,10000.0,18000.0,32400.0,0.0
26.4,2.0,79.0,2.3,200.0,180.0,696.9599999999999,52.8,2085.6,60.71999999999999,5280.0,4752.0,4.0,158.0,4.6,400.0,360.0,6241.0,181.7,15800.0,14220.0,5.289999999999999,459.99999999999994,413.99999999999994,40000.0,36000.0,32400.0,0.0
26.3,2.0,83.0,8.0,290.0,270.0,691.69,52.6,2182.9,210.4,7627.0,7101.0,4.0,166.0,16.0,580.0,540.0,6889.0,664.0,24070.0,22410.0,64.0,2320.0,2160.0,84100.0,78300.0,72900.0,0.0
25.3,3.0,75.0,6.8,200.0,270.0,640.09,75.9,1897.5,172.04,5060.0,6831.0,9.0,225.0,20.4,600.0,810.0,5625.0,510.0,15000.0,20250.0,46.239999999999995,1360.0,1836.0,40000.0,54000.0,72900.0,0.0
24.6,2.0,67.0,7.3,220.0,270.0,605.1600000000001,49.2,1648.2,179.58,5412.0,6642.0,4.0,134.0,14.6,440.0,540.0,4489.0,489.09999999999997,14740.0,18090.0,53.29,1606.0,1971.0,48400.0,59400.0,72900.0,0.0
24.6,3.0,69.0,8.0,230.0,270.0,605.1600000000001,73.80000000000001,1697.4,196.8,5658.0,6642.0,9.0,207.0,24.0,690.0,810.0,4761.0,552.0,15870.0,18630.0,64.0,1840.0,2160.0,52900.0,62100.0,72900.0,0.0
24.8,3.0,76.0,8.0,280.0,270.0,615.0400000000001,74.4,1884.8,198.4,6944.0,6696.0,9.0,228.0,24.0,840.0,810.0,5776.0,608.0,21280.0,20520.0,64.0,2240.0,2160.0,78400.0,75600.0,72900.0,0.0
24.6,3.0,76.0,8.0,230.0,225.0,605.1600000000001,73.80000000000001,1869.6000000000001,196.8,5658.0,5535.0,9.0,228.0,24.0,690.0,675.0,5776.0,608.0,17480.0,17100.0,64.0,1840.0,1800.0,52900.0,51750.0,50625.0,0.0
24.3,2.0,75.0,8.0,260.0,270.0,590.49,48.6,1822.5,194.4,6318.0,6561.0,4.0,150.0,16.0,520.0,540.0,5625.0,600.0,19500.0,20250.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
25.3,2.0,76.0,8.0,250.0,270.0,640.09,50.6,1922.8,202.4,6325.0,6831.0,4.0,152.0,16.0,500.0,540.0,5776.0,608.0,19000.0,20520.0,64.0,2000.0,2160.0,62500.0,67500.0,72900.0,0.0
24.8,3.0,79.0,8.0,210.0,270.0,615.0400000000001,74.4,1959.2,198.4,5208.0,6696.0,9.0,237.0,24.0,630.0,810.0,6241.0,632.0,16590.0,21330.0,64.0,1680.0,2160.0,44100.0,56700.0,72900.0,0.0
24.8,2.0,78.0,8.0,180.0,270.0,615.0400000000001,49.6,1934.4,198.4,4464.0,6696.0,4.0,156.0,16.0,360.0,540.0,6084.0,624.0,14040.0,21060.0,64.0,1440.0,2160.0,32400.0,48600.0,72900.0,0.0
26.3,2.0,70.0,8.0,280.0,270.0,691.69,52.6,1841.0,210.4,7364.0,7101.0,4.0,140.0,16.0,560.0,540.0,4900.0,560.0,19600.0,18900.0,64.0,2240.0,2160.0,78400.0,75600.0,72900.0,0.0
25.9,3.0,76.0,8.0,330.0,270.0,670.81,77.69999999999999,1968.3999999999999,207.2,8547.0,6993.0,9.0,228.0,24.0,990.0,810.0,5776.0,608.0,25080.0,20520.0,64.0,2640.0,2160.0,108900.0,89100.0,72900.0,0.0
24.5,2.0,83.0,8.0,280.0,270.0,600.25,49.0,2033.5,196.0,6860.0,6615.0,4.0,166.0,16.0,560.0,540.0,6889.0,664.0,23240.0,22410.0,64.0,2240.0,2160.0,78400.0,75600.0,72900.0,0.0
25.2,3.0,80.0,5.5,260.0,270.0,635.04,75.6,2016.0,138.6,6552.0,6804.0,9.0,240.0,16.5,780.0,810.0,6400.0,440.0,20800.0,21600.0,30.25,1430.0,1485.0,67600.0,70200.0,72900.0,0.0
26.2,3.0,77.0,5.5,160.0,180.0,686.4399999999999,78.6,2017.3999999999999,144.1,4192.0,4716.0,9.0,231.0,16.5,480.0,540.0,5929.0,423.5,12320.0,13860.0,30.25,880.0,990.0,25600.0,28800.0,32400.0,0.0
25.3,3.0,80.0,8.0,200.0,270.0,640.09,75.9,2024.0,202.4,5060.0,6831.0,9.0,240.0,24.0,600.0,810.0,6400.0,640.0,16000.0,21600.0,64.0,1600.0,2160.0,40000.0,54000.0,72900.0,0.0
26.5,2.0,78.0,7.2,160.0,0.0,702.25,53.0,2067.0,190.8,4240.0,0.0,4.0,156.0,14.4,320.0,0.0,6084.0,561.6,12480.0,0.0,51.84,1152.0,0.0,25600.0,0.0,0.0,0.0
25.1,3.0,82.0,7.6,200.0,270.0,630.0100000000001,75.30000000000001,2058.2000000000003,190.76,5020.0,6777.0,9.0,246.0,22.799999999999997,600.0,810.0,6724.0,623.1999999999999,16400.0,22140.0,57.76,1520.0,2052.0,40000.0,54000.0,72900.0,0.0
25.4,3.0,83.0,5.5,220.0,270.0,645.16,76.19999999999999,2108.2,139.7,5588.0,6858.0,9.0,249.0,16.5,660.0,810.0,6889.0,456.5,18260.0,22410.0,30.25,1210.0,1485.0,48400.0,59400.0,72900.0,0.0
25.1,2.0,81.0,5.5,240.0,270.0,630.0100000000001,50.2,2033.1000000000001,138.05,6024.0,6777.0,4.0,162.0,11.0,480.0,540.0,6561.0,445.5,19440.0,21870.0,30.25,1320.0,1485.0,57600.0,64800.0,72900.0,0.0
25.5,3.0,80.0,8.0,260.0,270.0,650.25,76.5,2040.0,204.0,6630.0,6885.0,9.0,240.0,24.0,780.0,810.0,6400.0,640.0,20800.0,21600.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
25.9,2.0,81.0,2.4,240.0,270.0,670.81,51.8,2097.9,62.16,6216.0,6993.0,4.0,162.0,4.8,480.0,540.0,6561.0,194.4,19440.0,21870.0,5.76,576.0,648.0,57600.0,64800.0,72900.0,0.0
26.0,2.0,78.0,1.5,210.0,270.0,676.0,52.0,2028.0,39.0,5460.0,7020.0,4.0,156.0,3.0,420.0,540.0,6084.0,117.0,16380.0,21060.0,2.25,315.0,405.0,44100.0,56700.0,72900.0,0.0
26.5,2.0,77.0,8.0,270.0,225.0,702.25,53.0,2040.5,212.0,7155.0,5962.5,4.0,154.0,16.0,540.0,450.0,5929.0,616.0,20790.0,17325.0,64.0,2160.0,1800.0,72900.0,60750.0,50625.0,0.0
25.9,3.0,85.0,8.0,280.0,270.0,670.81,77.69999999999999,2201.5,207.2,7252.0,6993.0,9.0,255.0,24.0,840.0,810.0,7225.0,680.0,23800.0,22950.0,64.0,2240.0,2160.0,78400.0,75600.0,72900.0,0.0
27.4,2.0,80.0,5.8,270.0,270.0,750.7599999999999,54.8,2192.0,158.92,7398.0,7398.0,4.0,160.0,11.6,540.0,540.0,6400.0,464.0,21600.0,21600.0,33.64,1566.0,1566.0,72900.0,72900.0,72900.0,0.0
27.6,3.0,71.0,4.1,230.0,225.0,761.7600000000001,82.80000000000001,1959.6000000000001,113.16,6348.0,6210.0,9.0,213.0,12.299999999999999,690.0,675.0,5041.0,291.09999999999997,16330.0,15975.0,16.81,942.9999999999999,922.4999999999999,52900.0,51750.0,50625.0,0.0
27.1,3.0,77.0,8.0,100.0,180.0,734.4100000000001,81.30000000000001,2086.7000000000003,216.8,2710.0,4878.0,9.0,231.0,24.0,300.0,540.0,5929.0,616.0,7700.0,13860.0,64.0,800.0,1440.0,10000.0,18000.0,32400.0,0.0
26.6,2.0,83.0,4.1,240.0,270.0,707.5600000000001,53.2,2207.8,109.06,6384.0,7182.0,4.0,166.0,8.2,480.0,540.0,6889.0,340.29999999999995,19920.0,22410.0,16.81,983.9999999999999,1107.0,57600.0,64800.0,72900.0,12.0
26.2,2.0,85.0,6.8,240.0,270.0,686.4399999999999,52.4,2227.0,178.16,6288.0,7074.0,4.0,170.0,13.6,480.0,540.0,7225.0,578.0,20400.0,22950.0,46.239999999999995,1632.0,1836.0,57600.0,64800.0,72900.0,0.6
26.7,2.0,82.0,3.4,210.0,0.0,712.89,53.4,2189.4,90.78,5607.0,0.0,4.0,164.0,6.8,420.0,0.0,6724.0,278.8,17220.0,0.0,11.559999999999999,714.0,0.0,44100.0,0.0,0.0,3.2
26.3,3.0,80.0,6.1,290.0,270.0,691.69,78.9,2104.0,160.43,7627.0,7101.0,9.0,240.0,18.299999999999997,870.0,810.0,6400.0,488.0,23200.0,21600.0,37.209999999999994,1769.0,1647.0,84100.0,78300.0,72900.0,0.0
25.9,3.0,80.0,8.0,240.0,270.0,670.81,77.69999999999999,2072.0,207.2,6216.0,6993.0,9.0,240.0,24.0,720.0,810.0,6400.0,640.0,19200.0,21600.0,64.0,1920.0,2160.0,57600.0,64800.0,72900.0,0.0
25.8,3.0,80.0,8.0,260.0,270.0,665.64,77.4,2064.0,206.4,6708.0,6966.0,9.0,240.0,24.0,780.0,810.0,6400.0,640.0,20800.0,21600.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
26.5,3.0,78.0,8.0,270.0,270.0,702.25,79.5,2067.0,212.0,7155.0,7155.0,9.0,234.0,24.0,810.0,810.0,6084.0,624.0,21060.0,21060.0,64.0,2160.0,2160.0,72900.0,72900.0,72900.0,0.0
26.0,3.0,80.0,8.0,240.0,225.0,676.0,78.0,2080.0,208.0,6240.0,5850.0,9.0,240.0,24.0,720.0,675.0,6400.0,640.0,19200.0,18000.0,64.0,1920.0,1800.0,57600.0,54000.0,50625.0,0.0
25.1,3.0,81.0,8.0,230.0,270.0,630.0100000000001,75.30000000000001,2033.1000000000001,200.8,5773.0,6777.0,9.0,243.0,24.0,690.0,810.0,6561.0,648.0,18630.0,21870.0,64.0,1840.0,2160.0,52900.0,62100.0,72900.0,0.0
25.7,3.0,76.0,8.0,200.0,225.0,660.49,77.1,1953.2,205.6,5140.0,5782.5,9.0,228.0,24.0,600.0,675.0,5776.0,608.0,15200.0,17100.0,64.0,1600.0,1800.0,40000.0,45000.0,50625.0,0.0
26.0,3.0,75.0,8.0,220.0,225.0,676.0,78.0,1950.0,208.0,5720.0,5850.0,9.0,225.0,24.0,660.0,675.0,5625.0,600.0,16500.0,16875.0,64.0,1760.0,1800.0,48400.0,49500.0,50625.0,0.0
26.5,2.0,72.0,8.0,290.0,270.0,702.25,53.0,1908.0,212.0,7685.0,7155.0,4.0,144.0,16.0,580.0,540.0,5184.0,576.0,20880.0,19440.0,64.0,2320.0,2160.0,84100.0,78300.0,72900.0,0.0
27.0,2.0,75.0,8.0,240.0,0.0,729.0,54.0,2025.0,216.0,6480.0,0.0,4.0,150.0,16.0,480.0,0.0,5625.0,600.0,18000.0,0.0,64.0,1920.0,0.0,57600.0,0.0,0.0,0.0
27.5,2.0,77.0,7.0,250.0,270.0,756.25,55.0,2117.5,192.5,6875.0,7425.0,4.0,154.0,14.0,500.0,540.0,5929.0,539.0,19250.0,20790.0,49.0,1750.0,1890.0,62500.0,67500.0,72900.0,0.0
27.9,2.0,79.0,4.6,240.0,0.0,778.41,55.8,2204.1,128.33999999999997,6696.0,0.0,4.0,158.0,9.2,480.0,0.0,6241.0,363.4,18960.0,0.0,21.159999999999997,1104.0,0.0,57600.0,0.0,0.0,0.0
26.9,2.0,86.0,1.6,290.0,225.0,723.6099999999999,53.8,2313.4,43.04,7801.0,6052.5,4.0,172.0,3.2,580.0,450.0,7396.0,137.6,24940.0,19350.0,2.5600000000000005,464.0,360.0,84100.0,65250.0,50625.0,6.0
26.8,2.0,80.0,0.0,260.0,0.0,718.24,53.6,2144.0,0.0,6968.0,0.0,4.0,160.0,0.0,520.0,0.0,6400.0,0.0,20800.0,0.0,0.0,0.0,0.0,67600.0,0.0,0.0,14.4
26.9,2.0,82.0,6.1,250.0,0.0,723.6099999999999,53.8,2205.7999999999997,164.08999999999997,6725.0,0.0,4.0,164.0,12.2,500.0,0.0,6724.0,500.2,20500.0,0.0,37.209999999999994,1525.0,0.0,62500.0,0.0,0.0,0.4
27.2,2.0,83.0,6.1,280.0,270.0,739.8399999999999,54.4,2257.6,165.92,7616.0,7344.0,4.0,166.0,12.2,560.0,540.0,6889.0,506.29999999999995,23240.0,22410.0,37.209999999999994,1708.0,1647.0,78400.0,75600.0,72900.0,43.1
28.2,2.0,79.0,8.0,130.0,225.0,795.24,56.4,2227.7999999999997,225.6,3666.0,6345.0,4.0,158.0,16.0,260.0,450.0,6241.0,632.0,10270.0,17775.0,64.0,1040.0,1800.0,16900.0,29250.0,50625.0,0.0
28.6,2.0,74.0,8.0,210.0,225.0,817.96,57.2,2116.4,228.8,6006.0,6435.0,4.0,148.0,16.0,420.0,450.0,5476.0,592.0,15540.0,16650.0,64.0,1680.0,1800.0,44100.0,47250.0,50625.0,0.0
28.7,2.0,73.0,8.0,110.0,180.0,823.6899999999999,57.4,2095.1,229.6,3157.0,5166.0,4.0,146.0,16.0,220.0,360.0,5329.0,584.0,8030.0,13140.0,64.0,880.0,1440.0,12100.0,19800.0,32400.0,0.0
27.7,2.0,80.0,8.0,260.0,225.0,767.29,55.4,2216.0,221.6,7202.0,6232.5,4.0,160.0,16.0,520.0,450.0,6400.0,640.0,20800.0,18000.0,64.0,2080.0,1800.0,67600.0,58500.0,50625.0,0.0
27.4,3.0,82.0,4.9,260.0,270.0,750.7599999999999,82.19999999999999,2246.7999999999997,134.26,7124.0,7398.0,9.0,246.0,14.700000000000001,780.0,810.0,6724.0,401.8,21320.0,22140.0,24.010000000000005,1274.0,1323.0,67600.0,70200.0,72900.0,6.7
27.6,2.0,82.0,7.7,200.0,180.0,761.7600000000001,55.2,2263.2000000000003,212.52,5520.0,4968.0,4.0,164.0,15.4,400.0,360.0,6724.0,631.4,16400.0,14760.0,59.290000000000006,1540.0,1386.0,40000.0,36000.0,32400.0,0.0
27.5,3.0,78.0,4.2,230.0,225.0,756.25,82.5,2145.0,115.5,6325.0,6187.5,9.0,234.0,12.600000000000001,690.0,675.0,6084.0,327.6,17940.0,17550.0,17.64,966.0,945.0,52900.0,51750.0,50625.0,0.0
27.7,2.0,80.0,8.0,230.0,225.0,767.29,55.4,2216.0,221.6,6371.0,6232.5,4.0,160.0,16.0,460.0,450.0,6400.0,640.0,18400.0,18000.0,64.0,1840.0,1800.0,52900.0,51750.0,50625.0,0.0
28.5,2.0,71.0,7.5,180.0,225.0,812.25,57.0,2023.5,213.75,5130.0,6412.5,4.0,142.0,15.0,360.0,450.0,5041.0,532.5,12780.0,15975.0,56.25,1350.0,1687.5,32400.0,40500.0,50625.0,0.0
28.2,2.0,77.0,8.0,270.0,0.0,795.24,56.4,2171.4,225.6,7614.0,0.0,4.0,154.0,16.0,540.0,0.0,5929.0,616.0,20790.0,0.0,64.0,2160.0,0.0,72900.0,0.0,0.0,0.0
27.8,2.0,78.0,7.7,180.0,225.0,772.84,55.6,2168.4,214.06,5004.0,6255.0,4.0,156.0,15.4,360.0,450.0,6084.0,600.6,14040.0,17550.0,59.290000000000006,1386.0,1732.5,32400.0,40500.0,50625.0,0.0
28.1,2.0,75.0,5.5,260.0,225.0,789.6100000000001,56.2,2107.5,154.55,7306.0,6322.5,4.0,150.0,11.0,520.0,450.0,5625.0,412.5,19500.0,16875.0,30.25,1430.0,1237.5,67600.0,58500.0,50625.0,0.0
28.2,2.0,75.0,8.0,250.0,225.0,795.24,56.4,2115.0,225.6,7050.0,6345.0,4.0,150.0,16.0,500.0,450.0,5625.0,600.0,18750.0,16875.0,64.0,2000.0,1800.0,62500.0,56250.0,50625.0,0.0
28.7,2.0,72.0,8.0,120.0,270.0,823.6899999999999,57.4,2066.4,229.6,3444.0,7749.0,4.0,144.0,16.0,240.0,540.0,5184.0,576.0,8640.0,19440.0,64.0,960.0,2160.0,14400.0,32400.0,72900.0,0.0
28.6,3.0,79.0,8.0,260.0,270.0,817.96,85.80000000000001,2259.4,228.8,7436.0,7722.0,9.0,237.0,24.0,780.0,810.0,6241.0,632.0,20540.0,21330.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
27.9,2.0,80.0,7.3,260.0,270.0,778.41,55.8,2232.0,203.67,7254.0,7533.0,4.0,160.0,14.6,520.0,540.0,6400.0,584.0,20800.0,21600.0,53.29,1898.0,1971.0,67600.0,70200.0,72900.0,0.0
27.8,2.0,73.0,6.4,250.0,225.0,772.84,55.6,2029.4,177.92000000000002,6950.0,6255.0,4.0,146.0,12.8,500.0,450.0,5329.0,467.20000000000005,18250.0,16425.0,40.96000000000001,1600.0,1440.0,62500.0,56250.0,50625.0,5.5
26.9,3.0,76.0,5.0,240.0,225.0,723.6099999999999,80.69999999999999,2044.3999999999999,134.5,6456.0,6052.5,9.0,228.0,15.0,720.0,675.0,5776.0,380.0,18240.0,17100.0,25.0,1200.0,1125.0,57600.0,54000.0,50625.0,0.0
26.9,3.0,70.0,8.0,260.0,270.0,723.6099999999999,80.69999999999999,1883.0,215.2,6994.0,7263.0,9.0,210.0,24.0,780.0,810.0,4900.0,560.0,18200.0,18900.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
26.9,2.0,78.0,8.0,270.0,270.0,723.6099999999999,53.8,2098.2,215.2,7263.0,7263.0,4.0,156.0,16.0,540.0,540.0,6084.0,624.0,21060.0,21060.0,64.0,2160.0,2160.0,72900.0,72900.0,72900.0,0.0
27.1,2.0,78.0,7.7,90.0,270.0,734.4100000000001,54.2,2113.8,208.67000000000002,2439.0,7317.0,4.0,156.0,15.4,180.0,540.0,6084.0,600.6,7020.0,21060.0,59.290000000000006,693.0,2079.0,8100.0,24300.0,72900.0,0.3
25.1,1.0,90.0,4.6,220.0,0.0,630.0100000000001,25.1,2259.0,115.46,5522.0,0.0,1.0,90.0,4.6,220.0,0.0,8100.0,413.99999999999994,19800.0,0.0,21.159999999999997,1011.9999999999999,0.0,48400.0,0.0,0.0,2.0
27.8,2.0,72.0,0.0,250.0,225.0,772.84,55.6,2001.6000000000001,0.0,6950.0,6255.0,4.0,144.0,0.0,500.0,450.0,5184.0,0.0,18000.0,16200.0,0.0,0.0,0.0,62500.0,56250.0,50625.0,8.5
27.1,2.0,80.0,7.8,260.0,225.0,734.4100000000001,54.2,2168.0,211.38,7046.0,6097.5,4.0,160.0,15.6,520.0,450.0,6400.0,624.0,20800.0,18000.0,60.839999999999996,2028.0,1755.0,67600.0,58500.0,50625.0,0.0
27.1,3.0,81.0,4.9,240.0,225.0,734.4100000000001,81.30000000000001,2195.1,132.79000000000002,6504.0,6097.5,9.0,243.0,14.700000000000001,720.0,675.0,6561.0,396.90000000000003,19440.0,18225.0,24.010000000000005,1176.0,1102.5,57600.0,54000.0,50625.0,4.5
27.3,2.0,76.0,8.0,230.0,225.0,745.2900000000001,54.6,2074.8,218.4,6279.0,6142.5,4.0,152.0,16.0,460.0,450.0,5776.0,608.0,17480.0,17100.0,64.0,1840.0,1800.0,52900.0,51750.0,50625.0,0.0
27.4,3.0,78.0,8.0,210.0,270.0,750.7599999999999,82.19999999999999,2137.2,219.2,5754.0,7398.0,9.0,234.0,24.0,630.0,810.0,6084.0,624.0,16380.0,21060.0,64.0,1680.0,2160.0,44100.0,56700.0,72900.0,0.0
27.3,2.0,80.0,8.0,180.0,0.0,745.2900000000001,54.6,2184.0,218.4,4914.0,0.0,4.0,160.0,16.0,360.0,0.0,6400.0,640.0,14400.0,0.0,64.0,1440.0,0.0,32400.0,0.0,0.0,0.0
28.0,3.0,78.0,6.7,220.0,270.0,784.0,84.0,2184.0,187.6,6160.0,7560.0,9.0,234.0,20.1,660.0,810.0,6084.0,522.6,17160.0,21060.0,44.89,1474.0,1809.0,48400.0,59400.0,72900.0,0.0
27.7,2.0,80.0,8.0,220.0,225.0,767.29,55.4,2216.0,221.6,6094.0,6232.5,4.0,160.0,16.0,440.0,450.0,6400.0,640.0,17600.0,18000.0,64.0,1760.0,1800.0,48400.0,49500.0,50625.0,0.0
28.1,3.0,76.0,7.0,230.0,270.0,789.6100000000001,84.30000000000001,2135.6,196.70000000000002,6463.0,7587.0,9.0,228.0,21.0,690.0,810.0,5776.0,532.0,17480.0,20520.0,49.0,1610.0,1890.0,52900.0,62100.0,72900.0,0.0
27.6,3.0,82.0,8.0,250.0,270.0,761.7600000000001,82.80000000000001,2263.2000000000003,220.8,6900.0,7452.0,9.0,246.0,24.0,750.0,810.0,6724.0,656.0,20500.0,22140.0,64.0,2000.0,2160.0,62500.0,67500.0,72900.0,0.0
28.1,2.0,82.0,5.8,270.0,270.0,789.6100000000001,56.2,2304.2000000000003,162.98,7587.0,7587.0,4.0,164.0,11.6,540.0,540.0,6724.0,475.59999999999997,22140.0,22140.0,33.64,1566.0,1566.0,72900.0,72900.0,72900.0,14.5
