TAVG,FF_AVG,RH_AVG,SS,DDD_X,DDD_CAR,TAVG^2,TAVG FF_AVG,TAVG RH_AVG,TAVG SS,TAVG DDD_X,TAVG DDD_CAR,FF_AVG^2,FF_AVG RH_AVG,FF_AVG SS,FF_AVG DDD_X,FF_AVG DDD_CAR,RH_AVG^2,RH_AVG SS,RH_AVG DDD_X,RH_AVG DDD_CAR,SS^2,SS DDD_X,SS DDD_CAR,DDD_X^2,DDD_X DDD_CAR,DDD_CAR^2,RR
0.9075866996554385,0.0,0.19628530083722112,-1.0912890568929527,0.03807625149289139,-1.5004129006757367,0.8994943076898533,0.133828810349373,0.956952183163373,-1.0300726843751926,0.19209624065301795,-1.4987036401900018,-0.16300271555345253,0.07452405770430558,-0.864083880157651,-0.012844302665657939,-1.3183215101807666,0.15821047282373,-1.0971069488449585,0.09013608629187655,-1.4790975348312498,-1.1462487602129792,-0.890776261718745,-1.1613163756058118,-0.12721336749967008,-1.3409996480401944,-1.3371738885454356,2.5121792074181664
1.4106442804835035,1.4416356172806108,-0.7250538663578996,-0.35526685626188914,0.6167681794685552,0.8070571620276623,1.430462689090574,1.7350112914630162,0.17599058128492082,-0.22631449221779854,0.8963419848343166,0.9757433122586913,1.5308508045050144,1.2773684978439739,0.3586400726153443,1.547467112704757,1.3641085613207276,-0.7475347221163041,-0.4500668202244375,0.37125299993989086,0.6973194710112626,-0.6175817953419114,-0.00924742857868475,0.2505055604919326,0.5846631618487071,1.0219934639533506,0.8526599320946369,0.015209731763617033
0.8357213309657138,0.0,-0.11082775489448578,1.1167775450002384,0.3274222154807233,0.4224788182437625,0.824700706221041,0.12329471507888834,0.5242753437006974,1.236039660625134,0.4805117952344582,0.5064516488632494,-0.16300271555345253,-0.0006537198044236956,0.8153201031691139,0.16547700194810377,0.1719174184311747,-0.15134801152286395,1.167533501326865,0.2831922800019587,0.4300401895920067,1.2885976836298272,1.2194637488936846,1.0087062298777585,0.21448736658755102,0.48229750627581247,0.18354404245461467,-0.8089746030891755
0.691990593586267,-1.4416356172806108,0.5033983565689281,0.3032793232501152,0.9061141434563871,-1.5004129006757367,0.6759077716175979,-1.37254681332991,1.167262597391362,0.3822936961515563,1.050945516865033,-1.4987036401900018,-1.1793148275885328,-1.4290314924702798,-0.7167677412693383,-0.7707098472741452,-1.3183215101807666,0.4754123765369065,0.44815348255001286,1.0215475471738515,-1.4790975348312498,0.09527603201203445,0.8237044510333982,-1.1613163756058118,0.9833140182837984,-1.3409996480401944,-1.3371738885454356,0.5766399459201469
1.195048174414332,-1.4416356172806108,0.19628530083722112,-0.8588609935357747,-0.39594269448885644,-1.5004129006757367,1.2013162746790431,-1.3356774798832143,1.176639494841018,-0.7722261525973637,-0.217869677042227,-1.4987036401900018,-1.1793148275885328,-1.4666203812246446,-1.1587161579342764,-1.1719327826551091,-1.3183215101807666,0.15821047282373,-0.8499456574774923,-0.32645885802987956,-1.4790975348312498,-1.0098691428852316,-0.8307694367724201,-1.1613163756058118,-0.5863737289293733,-1.3409996480401944,-1.3371738885454356,1.7381010383528088
0.5482598562068203,1.4416356172806108,0.6569548844347814,-1.168765078012012,0.3274222154807233,0.8070571620276623,0.5281738614597313,1.5453975765942956,1.2409382202100838,-1.126941644287345,0.4272002324652456,0.873352403881504,1.5308508045050144,1.7848184960278966,-0.5694516023810258,1.2799851557841144,1.3641085613207276,0.6368796106559632,-1.1433241008892814,0.4948767029296803,0.9550530638084023,-1.1854383054221023,-0.8879187938641582,-0.4083446763536815,0.21448736658755102,0.8469569371390139,0.8526599320946369,1.076115196963671
-1.248374361036271,0.0,1.7318505794957557,-1.168765078012012,-0.10659673050102456,1.1916355058115622,-1.229144827918121,-0.18219404776516188,1.0038366704116508,-1.2116666821113853,-0.31063179626065696,1.019828286698869,-0.16300271555345253,0.45041294524795195,-0.9230103357129762,-0.1020049549725388,0.7680129898759511,1.8206541850554383,-1.0589275623735612,0.3238356892040812,1.5946142014901932,-1.1854383054221023,-0.9907876366292867,-0.2828493931449931,-0.28738558660305497,0.9053024460771261,1.643433256214663,1.6158060700605377
0.188933012758202,-2.8832712345612217,0.04272877297136767,-2.098477331440724,1.195460107444219,-1.5004129006757367,0.16347231801446016,-2.847320151197739,0.22488440370098298,-2.069084064890671,1.2338041771634323,-1.4987036401900018,-1.5180855316002262,-3.0077648201535947,-1.630127802376877,-2.0635393057239177,-1.3183215101807666,0.0024758032296101906,-2.1681392114373117,1.1485582009304847,-1.4790975348312498,-1.41117008582665,-1.7451591502402297,-1.1613163756058118,1.4104399358928248,-1.3409996480401944,-1.3371738885454356,1.7156850301334579
0.7638559622759916,0.0,-0.11082775489448578,-2.098477331440724,1.9188250174137986,-0.7312562131079371,0.750171860863624,0.11276061980840407,0.4706930725598087,-2.069084064890671,2.1150443097385168,-0.6994857164680677,-0.16300271555345253,-0.0006537198044236956,-1.630127802376877,1.1462441773237932,-0.7222259387359901,-0.15134801152286395,-2.1681392114373117,1.7734506174131188,-0.7154424450619472,-1.41117008582665,-1.7451591502402297,-1.1613163756058118,2.6028331225513566,-0.2907804871541745,-1.0938590195854276,-0.8089746030891755
2.0574325986910154,1.4416356172806108,-2.260619145016434,-1.517407173047779,1.195460107444219,1.1916355058115622,2.1321987623404404,1.8772215776145562,-1.3685183843511954,-1.4357644071559714,1.663495373083286,1.4777431824968457,1.5308508045050144,0.7135351665285043,-0.96720517737947,2.082431026546042,1.81118023990431,-2.1042416596847096,-1.6708024666125323,0.3610921476393602,0.7259565368776114,-1.3229936091061236,-1.0807978740487743,-0.6122745115678001,1.4104399358928248,1.8242442118523936,1.643433256214663,0.10361659983583896
