TAVG,FF_AVG,RH_AVG,SS,DDD_X,DDD_CAR,RR
0.9075866996554385,0.0,0.19628530083722112,-1.0912890568929527,0.03807625149289139,-1.5004129006757367,2.5121792074181664
1.4106442804835035,1.4416356172806108,-0.7250538663578996,-0.35526685626188914,0.6167681794685552,0.8070571620276623,0.015209731763617033
0.8357213309657138,0.0,-0.11082775489448578,1.1167775450002384,0.3274222154807233,0.4224788182437625,-0.8089746030891755
0.691990593586267,-1.4416356172806108,0.5033983565689281,0.3032793232501152,0.9061141434563871,-1.5004129006757367,0.5766399459201469
1.195048174414332,-1.4416356172806108,0.19628530083722112,-0.8588609935357747,-0.39594269448885644,-1.5004129006757367,1.7381010383528088
0.5482598562068203,1.4416356172806108,0.6569548844347814,-1.168765078012012,0.3274222154807233,0.8070571620276623,1.076115196963671
-1.248374361036271,0.0,1.7318505794957557,-1.168765078012012,-0.10659673050102456,1.1916355058115622,1.6158060700605377
0.188933012758202,-2.8832712345612217,0.04272877297136767,-2.098477331440724,1.195460107444219,-1.5004129006757367,1.7156850301334579
0.7638559622759916,0.0,-0.11082775489448578,-2.098477331440724,1.9188250174137986,-0.7312562131079371,-0.8089746030891755
2.0574325986910154,1.4416356172806108,-2.260619145016434,-1.517407173047779,1.195460107444219,1.1916355058115622,0.10361659983583896
1.8418364926218462,0.0,-1.6463930335530204,-1.2075030885715419,1.7741520354198828,1.1916355058115622,-0.8089746030891755
0.33266375013764876,0.0,0.34984182870307456,-1.4786691624882493,0.3274222154807233,0.4224788182437625,-0.8089746030891755
0.9794520683451605,1.4416356172806108,-0.4179408106261927,-2.0597393208811945,0.47209519747463924,0.8070571620276623,1.4427347958488754
1.4825096491732281,2.8832712345612217,-1.9535060892847271,-0.5102188985000079,0.6167681794685552,0.8070571620276623,-0.30404267644464883
1.0513174370348852,2.8832712345612217,-1.0321669220896066,1.078039534440708,0.3274222154807233,0.8070571620276623,-0.8089746030891755
1.4825096491732281,2.8832712345612217,-2.7212887286139944,-0.2390528245833002,0.9061141434563871,0.8070571620276623,-0.8089746030891755
1.698105755242397,2.8832712345612217,-2.260619145016434,0.3032793232501152,0.47209519747463924,0.8070571620276623,-0.8089746030891755
1.9137018613115684,1.4416356172806108,-2.260619145016434,1.8915377561908315,0.03807625149289139,0.4224788182437625,-0.8089746030891755
0.9794520683451605,-1.4416356172806108,-1.1857234499554599,1.8915377561908315,1.050787125450303,1.1916355058115622,-0.8089746030891755
1.4825096491732281,0.0,-0.5714973384920461,-0.5489569090595374,0.03807625149289139,-1.5004129006757367,0.3634410233923557
